span_index,ss_mp,ss_theta,ps_mp,ps_theta
9, 0.46398122, -0.49271727, 0.51710776, -0.41137531
9, 0.48331087, -0.50626947, 0.53562788, -0.42392462
9, 0.50251526, -0.51930144, 0.55398570, -0.43602153
9, 0.52161007, -0.53184255, 0.57220759, -0.44769281
9, 0.54061093, -0.54392220, 0.59031996, -0.45896522
9, 0.55953350, -0.55556977, 0.60834918, -0.46986553
9, 0.57839342, -0.56681466, 0.62632166, -0.48042051
9, 0.59720635, -0.57768625, 0.64426377, -0.49065691
9, 0.61598793, -0.58821393, 0.66220190, -0.50060150
9, 0.63475382, -0.59842710, 0.68016246, -0.51028104
9, 0.65351966, -0.60835513, 0.69817182, -0.51972230
9, 0.67230096, -0.61802737, 0.71625613, -0.52895203
9, 0.69110796, -0.62747146, 0.73443168, -0.53799620
9, 0.70994401, -0.63671276, 0.75270202, -0.54687984
9, 0.72881199, -0.64577654, 0.77106984, -0.55562787
9, 0.74771480, -0.65468801, 0.78953781, -0.56426526
9, 0.76665535, -0.66347243, 0.80810863, -0.57281694
9, 0.78563652, -0.67215504, 0.82678497, -0.58130785
9, 0.80466121, -0.68076106, 0.84556953, -0.58976293
9, 0.82373231, -0.68931574, 0.86446498, -0.59820714
9, 0.84285271, -0.69784432, 0.88347402, -0.60666541
9, 0.86202532, -0.70637204, 0.90259933, -0.61516269
9, 0.88125303, -0.71492413, 0.92184359, -0.62372392
9, 0.90053873, -0.72352584, 0.94120948, -0.63237404
9, 0.91988531, -0.73220240, 0.96069970, -0.64113799
9, 0.93929567, -0.74097905, 0.98031693, -0.65004073
9, 0.95877271, -0.74988104, 1.00006384, -0.65910719
9, 0.97831931, -0.75893360, 1.01994314, -0.66836232
9, 0.99793838, -0.76816197, 1.03995750, -0.67783105
9, 1.01763281, -0.77759139, 1.06010960, -0.68753834
9, 1.03740550, -0.78724709, 1.08040214, -0.69750913
9, 1.05725971, -0.79715400, 1.10083787, -0.70776785
9, 1.07720443, -0.80733225, 1.12142075, -0.71833144
9, 1.09725304, -0.81779829, 1.14215562, -0.72921103
9, 1.11741903, -0.82856845, 1.16304736, -0.74041762
9, 1.13771589, -0.83965911, 1.18410085, -0.75196221
9, 1.15815711, -0.85108661, 1.20532097, -0.76385578
9, 1.17875617, -0.86286729, 1.22671259, -0.77610932
9, 1.19952657, -0.87501752, 1.24828059, -0.78873384
9, 1.22048179, -0.88755363, 1.27002986, -0.80174032
9, 1.24163532, -0.90049200, 1.29196525, -0.81513975
9, 1.26300066, -0.91384895, 1.31409166, -0.82894314
9, 1.28459130, -0.92764085, 1.33641397, -0.84316146
9, 1.30642072, -0.94188405, 1.35893703, -0.85780573
9, 1.32850240, -0.95659490, 1.38166575, -0.87288692
9, 1.35084985, -0.97178975, 1.40460499, -0.88841603
9, 1.37347656, -0.98748495, 1.42775962, -0.90440405
9, 1.39639600, -1.00369685, 1.45113453, -0.92086199
9, 1.41962167, -1.02044181, 1.47473460, -0.93780082
9, 1.44316706, -1.03773617, 1.49856470, -0.95523154
9, 1.46704566, -1.05559629, 1.52262971, -0.97316516
9, 1.49125794, -1.07402127, 1.54691981, -0.99160215
9, 1.51570821, -1.09288274, 1.57131664, -1.01046548
9, 1.54025765, -1.11199517, 1.59565315, -1.02964334
9, 1.56476724, -1.13117281, 1.61976208, -1.04902374
9, 1.58909798, -1.15022986, 1.64347617, -1.06849472
9, 1.61311085, -1.16898055, 1.66662816, -1.08794429
9, 1.63666683, -1.18723910, 1.68905077, -1.10726050
9, 1.65962692, -1.20481972, 1.71057676, -1.12633135
9, 1.68185209, -1.22153664, 1.73103884, -1.14504488
9, 1.70320334, -1.23720409, 1.75026976, -1.16328911
9, 1.72354166, -1.25163627, 1.76810226, -1.18095206
9, 1.74272802, -1.26464741, 1.78436906, -1.19792177
9, 1.76062341, -1.27605173, 1.79890291, -1.21408626
9, 1.77708882, -1.28566346, 1.81153654, -1.22933355
9, 1.79198524, -1.29329681, 1.82210269, -1.24355167
9, 1.80517366, -1.29876600, 1.83043410, -1.25662864
9, 1.81651505, -1.30188525, 1.83636349, -1.26845250
9, 1.82587041, -1.30246878, 1.83972361, -1.27891126
9, 1.83310072, -1.30033083, 1.84034719, -1.28789295
9, 1.83806697, -1.29528559, 1.83806697, -1.29528559
